_id,id,gen,edad,ocup,cp,len_cp
ObjectId("5df8c467c17bff0219cfacc8"),5348,M,18,5,55414,5
ObjectId("5df8c467c17bff0219cfacc9"),5349,F,50,2,97424,5
ObjectId("5df8c467c17bff0219cfacca"),5350,M,18,5,55344,5
ObjectId("5df8c467c17bff0219cfaccb"),5351,F,45,1,85259,5
ObjectId("5df8c467c17bff0219cfaccc"),5352,F,35,5,55306,5
ObjectId("5df8c467c17bff0219cfaccd"),5353,M,25,6,77030,5
ObjectId("5df8c467c17bff0219cfacce"),5354,F,45,3,78759,5
ObjectId("5df8c467c17bff0219cfaccf"),5355,M,56,0,78232,5
ObjectId("5df8c467c17bff0219cfacd0"),5356,M,45,0,78703,5
ObjectId("5df8c467c17bff0219cfacd1"),5357,F,18,20,60123,5
ObjectId("5df8c467c17bff0219cfacd2"),5358,M,35,7,10625,5
ObjectId("5df8c467c17bff0219cfacd3"),5359,M,18,16,27705,5
ObjectId("5df8c467c17bff0219cfacd4"),5360,M,18,12,43650,5
ObjectId("5df8c467c17bff0219cfacd5"),5361,F,50,16,92026,5
ObjectId("5df8c467c17bff0219cfacd6"),5362,M,35,13,63130,5
ObjectId("5df8c467c17bff0219cfacd7"),5363,M,56,13,30673,5
ObjectId("5df8c467c17bff0219cfacd8"),5364,F,25,3,55408,5
ObjectId("5df8c467c17bff0219cfacd9"),5365,M,18,12,90250,5
ObjectId("5df8c467c17bff0219cfacda"),5366,M,18,12,90045,5
ObjectId("5df8c467c17bff0219cfacdb"),5367,M,18,4,55344,5
ObjectId("5df8c467c17bff0219cfacdc"),5368,F,25,17,20120,5
ObjectId("5df8c467c17bff0219cfacdd"),5369,M,25,15,02139,5
ObjectId("5df8c467c17bff0219cfacde"),5370,M,25,12,98074,5
ObjectId("5df8c467c17bff0219cfacdf"),5371,M,25,11,55408,5
ObjectId("5df8c467c17bff0219cface0"),5372,M,25,4,10549,5
ObjectId("5df8c467c17bff0219cface1"),5373,M,18,12,55112,5
ObjectId("5df8c467c17bff0219cface2"),5374,M,35,7,38018,5
ObjectId("5df8c467c17bff0219cface3"),5375,M,25,0,02131,5
ObjectId("5df8c467c17bff0219cface4"),5376,M,25,17,94538,5
ObjectId("5df8c467c17bff0219cface5"),5377,F,18,3,10017,5
ObjectId("5df8c467c17bff0219cface6"),5378,M,35,18,10463,5
ObjectId("5df8c467c17bff0219cface7"),5379,M,25,7,84095,5
ObjectId("5df8c467c17bff0219cface8"),5380,M,18,4,01125,5
ObjectId("5df8c467c17bff0219cface9"),5381,M,25,14,10009,5
ObjectId("5df8c467c17bff0219cfacea"),5382,M,18,4,07461,5
ObjectId("5df8c467c17bff0219cfaceb"),5383,M,35,1,55430,5
ObjectId("5df8c467c17bff0219cfacec"),5384,F,25,3,94117,5
ObjectId("5df8c467c17bff0219cfaced"),5385,M,25,12,85226,5
ObjectId("5df8c467c17bff0219cfacee"),5386,M,25,14,60045,5
ObjectId("5df8c467c17bff0219cfacef"),5387,F,25,1,45056,5
ObjectId("5df8c467c17bff0219cfacf0"),5388,F,18,4,10580,5
ObjectId("5df8c467c17bff0219cfacf1"),5389,M,45,7,01905,5
ObjectId("5df8c467c17bff0219cfacf2"),5390,M,1,0,78130,5
ObjectId("5df8c467c17bff0219cfacf3"),5391,M,25,7,10016,5
ObjectId("5df8c467c17bff0219cfacf4"),5392,M,50,1,98112,5
ObjectId("5df8c467c17bff0219cfacf5"),5393,M,35,7,10471,5
ObjectId("5df8c467c17bff0219cfacf6"),5394,M,18,0,60618,5
ObjectId("5df8c467c17bff0219cfacf7"),5395,M,50,1,13224,5
ObjectId("5df8c467c17bff0219cfacf8"),5396,M,25,6,89118,5
ObjectId("5df8c467c17bff0219cfacf9"),5397,M,18,0,60451,5
ObjectId("5df8c467c17bff0219cfacfa"),5398,M,56,17,71301,5
ObjectId("5df8c467c17bff0219cfacfb"),5399,M,25,1,12553,5
ObjectId("5df8c467c17bff0219cfacfc"),5400,F,18,4,30010,5
ObjectId("5df8c467c17bff0219cfacfd"),5401,F,18,1,20003,5
ObjectId("5df8c467c17bff0219cfacfe"),5402,F,25,0,30102,5
ObjectId("5df8c467c17bff0219cfacff"),5403,M,1,10,59801,5
ObjectId("5df8c467c17bff0219cfad00"),5404,M,25,0,30068,5
ObjectId("5df8c467c17bff0219cfad01"),5405,F,50,7,12866,5
ObjectId("5df8c467c17bff0219cfad02"),5406,F,35,0,49504,5
ObjectId("5df8c467c17bff0219cfad03"),5407,F,35,17,30096,5
ObjectId("5df8c467c17bff0219cfad05"),5409,M,45,1,60091,5
ObjectId("5df8c467c17bff0219cfad06"),5410,F,45,2,21212,5
ObjectId("5df8c467c17bff0219cfad07"),5411,F,1,19,14850,5
ObjectId("5df8c467c17bff0219cfad08"),5412,M,25,12,97330,5
ObjectId("5df8c467c17bff0219cfad09"),5413,M,35,1,59801,5
ObjectId("5df8c467c17bff0219cfad0a"),5414,M,1,10,07652,5
ObjectId("5df8c467c17bff0219cfad0b"),5415,F,25,7,03862,5
ObjectId("5df8c467c17bff0219cfad0c"),5416,F,25,5,01801,5
ObjectId("5df8c467c17bff0219cfad0d"),5417,M,18,17,19030,5
ObjectId("5df8c467c17bff0219cfad0e"),5418,F,25,0,53589,5
ObjectId("5df8c467c17bff0219cfad0f"),5419,F,18,12,05055,5
ObjectId("5df8c467c17bff0219cfad10"),5420,F,1,19,14850,5
ObjectId("5df8c467c17bff0219cfad11"),5421,M,35,17,22030,5
ObjectId("5df8c467c17bff0219cfad12"),5422,M,50,7,94114,5
ObjectId("5df8c467c17bff0219cfad13"),5423,F,50,5,60714,5
ObjectId("5df8c467c17bff0219cfad14"),5424,F,35,2,80012,5
ObjectId("5df8c467c17bff0219cfad15"),5425,M,18,4,53211,5
ObjectId("5df8c467c17bff0219cfad16"),5426,M,25,14,95821,5
ObjectId("5df8c467c17bff0219cfad17"),5427,M,35,19,11201,5
ObjectId("5df8c467c17bff0219cfad18"),5428,F,25,6,28412,5
ObjectId("5df8c467c17bff0219cfad19"),5429,F,25,1,02460,5
ObjectId("5df8c467c17bff0219cfad1a"),5430,F,45,1,26505,5
ObjectId("5df8c467c17bff0219cfad1b"),5431,M,56,1,19026,5
ObjectId("5df8c467c17bff0219cfad1c"),5432,M,56,13,01742,5
ObjectId("5df8c467c17bff0219cfad1d"),5433,F,35,17,45014,5
ObjectId("5df8c467c17bff0219cfad1e"),5434,F,25,7,60618,5
ObjectId("5df8c467c17bff0219cfad1f"),5435,M,45,18,02557,5
ObjectId("5df8c467c17bff0219cfad20"),5436,M,18,4,90024,5
ObjectId("5df8c467c17bff0219cfad21"),5437,M,25,11,55426,5
ObjectId("5df8c467c17bff0219cfad22"),5438,M,25,14,60048,5
ObjectId("5df8c467c17bff0219cfad23"),5439,M,56,13,19119,5
ObjectId("5df8c467c17bff0219cfad24"),5440,F,45,2,37923,5
ObjectId("5df8c467c17bff0219cfad25"),5441,M,50,7,95762,5
ObjectId("5df8c467c17bff0219cfad26"),5442,M,25,7,63110,5
ObjectId("5df8c467c17bff0219cfad27"),5443,M,25,12,01915,5
ObjectId("5df8c467c17bff0219cfad28"),5444,F,18,4,55449,5
ObjectId("5df8c467c17bff0219cfad29"),5445,M,25,0,43223,5
ObjectId("5df8c467c17bff0219cfad2a"),5446,F,50,1,65203,5
ObjectId("5df8c467c17bff0219cfad2b"),5447,M,45,2,60626,5
ObjectId("5df8c467c17bff0219cfad2c"),5448,M,45,19,60626,5
ObjectId("5df8c467c17bff0219cfad2d"),5449,M,18,12,01702,5
ObjectId("5df8c467c17bff0219cfad2e"),5450,M,18,12,02143,5
ObjectId("5df8c467c17bff0219cfad2f"),5451,F,25,1,98115,5
ObjectId("5df8c467c17bff0219cfad30"),5452,M,35,6,10011,5
ObjectId("5df8c467c17bff0219cfad31"),5453,M,18,4,30305,5
ObjectId("5df8c467c17bff0219cfad32"),5454,M,35,7,10001,5
ObjectId("5df8c467c17bff0219cfad33"),5455,F,18,17,55449,5
ObjectId("5df8c467c17bff0219cfad34"),5456,M,35,1,32312,5
ObjectId("5df8c467c17bff0219cfad35"),5457,M,18,12,55405,5
ObjectId("5df8c467c17bff0219cfad36"),5458,F,18,2,98102,5
ObjectId("5df8c467c17bff0219cfad37"),5459,F,1,10,99016,5
ObjectId("5df8c467c17bff0219cfad38"),5460,M,18,4,02143,5
ObjectId("5df8c467c17bff0219cfad39"),5461,M,50,0,94025,5
ObjectId("5df8c467c17bff0219cfad3a"),5462,M,25,17,89103,5
ObjectId("5df8c467c17bff0219cfad3b"),5463,M,35,0,53202,5
ObjectId("5df8c467c17bff0219cfad3c"),5464,M,35,7,77079,5
ObjectId("5df8c467c17bff0219cfad3d"),5465,F,25,0,10019,5
ObjectId("5df8c467c17bff0219cfad3e"),5466,M,25,12,98033,5
ObjectId("5df8c467c17bff0219cfad3f"),5467,M,35,0,63366,5
ObjectId("5df8c467c17bff0219cfad40"),5468,M,25,12,94618,5
ObjectId("5df8c467c17bff0219cfad41"),5469,M,35,12,20171,5
ObjectId("5df8c467c17bff0219cfad43"),5471,M,18,7,10016,5
ObjectId("5df8c467c17bff0219cfad44"),5472,M,35,1,27909,5
ObjectId("5df8c467c17bff0219cfad46"),5474,M,25,12,20009,5
ObjectId("5df8c467c17bff0219cfad47"),5475,M,25,4,94110,5
ObjectId("5df8c467c17bff0219cfad48"),5476,F,35,0,20037,5
ObjectId("5df8c467c17bff0219cfad49"),5477,M,35,1,55343,5
ObjectId("5df8c467c17bff0219cfad4a"),5478,M,35,7,02766,5
ObjectId("5df8c467c17bff0219cfad4b"),5479,M,35,1,50014,5
ObjectId("5df8c467c17bff0219cfad4c"),5480,F,25,14,07030,5
ObjectId("5df8c467c17bff0219cfad4d"),5481,M,45,12,55449,5
ObjectId("5df8c467c17bff0219cfad4e"),5482,M,18,7,10014,5
ObjectId("5df8c467c17bff0219cfad4f"),5483,F,25,6,15202,5
ObjectId("5df8c467c17bff0219cfad50"),5484,M,45,17,21742,5
ObjectId("5df8c467c17bff0219cfad51"),5485,M,25,4,08544,5
ObjectId("5df8c467c17bff0219cfad52"),5486,M,25,0,17821,5
ObjectId("5df8c467c17bff0219cfad53"),5487,M,25,17,95136,5
ObjectId("5df8c467c17bff0219cfad54"),5488,M,25,15,91125,5
ObjectId("5df8c467c17bff0219cfad55"),5489,M,18,7,94104,5
ObjectId("5df8c467c17bff0219cfad56"),5490,M,45,17,80907,5
ObjectId("5df8c467c17bff0219cfad57"),5491,M,18,7,10016,5
ObjectId("5df8c467c17bff0219cfad58"),5492,M,18,4,55104,5
ObjectId("5df8c467c17bff0219cfad59"),5493,M,35,12,96797,5
ObjectId("5df8c467c17bff0219cfad5a"),5494,F,35,17,94306,5
ObjectId("5df8c467c17bff0219cfad5b"),5495,F,18,4,95076,5
ObjectId("5df8c467c17bff0219cfad5c"),5496,M,25,7,90069,5
ObjectId("5df8c467c17bff0219cfad5d"),5497,M,25,4,60201,5
ObjectId("5df8c467c17bff0219cfad5e"),5498,F,50,1,62901,5
ObjectId("5df8c467c17bff0219cfad5f"),5499,F,25,19,60201,5
ObjectId("5df8c467c17bff0219cfad60"),5500,F,35,20,14850,5
ObjectId("5df8c467c17bff0219cfad61"),5501,M,25,2,33334,5
ObjectId("5df8c467c17bff0219cfad62"),5502,M,25,2,66044,5
ObjectId("5df8c467c17bff0219cfad63"),5503,F,25,9,55409,5
ObjectId("5df8c467c17bff0219cfad65"),5505,F,25,4,02141,5
ObjectId("5df8c467c17bff0219cfad66"),5506,F,18,14,60610,5
ObjectId("5df8c467c17bff0219cfad67"),5507,M,45,7,44325,5
ObjectId("5df8c467c17bff0219cfad68"),5508,M,25,20,94519,5
ObjectId("5df8c467c17bff0219cfad69"),5509,M,25,0,11215,5
ObjectId("5df8c467c17bff0219cfad6b"),5511,M,45,1,92407,5
ObjectId("5df8c467c17bff0219cfad6c"),5512,F,25,17,01701,5
ObjectId("5df8c467c17bff0219cfad6d"),5513,M,35,1,91768,5
ObjectId("5df8c467c17bff0219cfad6e"),5514,F,1,10,76501,5
ObjectId("5df8c467c17bff0219cfad6f"),5515,M,18,4,16101,5
ObjectId("5df8c467c17bff0219cfad70"),5516,F,50,16,98257,5
ObjectId("5df8c467c17bff0219cfad71"),5517,M,56,0,80210,5
ObjectId("5df8c467c17bff0219cfad72"),5518,M,50,17,78666,5
ObjectId("5df8c467c17bff0219cfad73"),5519,M,35,15,33167,5
ObjectId("5df8c467c17bff0219cfad74"),5520,M,45,1,18901,5
ObjectId("5df8c467c17bff0219cfad75"),5521,F,25,6,02118,5
ObjectId("5df8c467c17bff0219cfad76"),5522,M,25,14,02460,5
ObjectId("5df8c467c17bff0219cfad77"),5523,M,35,0,60187,5
ObjectId("5df8c467c17bff0219cfad78"),5524,F,1,10,26505,5
ObjectId("5df8c467c17bff0219cfad79"),5525,F,1,10,55311,5
ObjectId("5df8c467c17bff0219cfad7a"),5526,F,35,2,27514,5
ObjectId("5df8c467c17bff0219cfad7b"),5527,M,25,1,70803,5
ObjectId("5df8c467c17bff0219cfad7c"),5528,M,50,1,45840,5
ObjectId("5df8c467c17bff0219cfad7d"),5529,M,18,6,05273,5
ObjectId("5df8c467c17bff0219cfad7e"),5530,F,18,4,63141,5
ObjectId("5df8c467c17bff0219cfad7f"),5531,M,50,17,09056,5
ObjectId("5df8c467c17bff0219cfad80"),5532,M,25,17,27408,5
ObjectId("5df8c467c17bff0219cfad81"),5533,F,50,2,10025,5
ObjectId("5df8c467c17bff0219cfad82"),5534,M,45,16,30102,5
ObjectId("5df8c467c17bff0219cfad83"),5535,M,25,15,94538,5
ObjectId("5df8c467c17bff0219cfad84"),5536,M,25,16,67204,5
ObjectId("5df8c467c17bff0219cfad85"),5537,F,56,1,10543,5
ObjectId("5df8c467c17bff0219cfad86"),5538,M,45,12,55102,5
ObjectId("5df8c467c17bff0219cfad87"),5539,F,25,20,91403,5
ObjectId("5df8c467c17bff0219cfad88"),5540,M,35,1,19149,5
ObjectId("5df8c467c17bff0219cfad89"),5541,M,56,7,93924,5
ObjectId("5df8c467c17bff0219cfad8a"),5542,M,45,7,11576,5
ObjectId("5df8c467c17bff0219cfad8b"),5543,M,25,17,97401,5
ObjectId("5df8c467c17bff0219cfad8c"),5544,M,25,15,08876,5
ObjectId("5df8c467c17bff0219cfad8d"),5545,F,35,16,98072,5
ObjectId("5df8c467c17bff0219cfad8e"),5546,M,18,14,26301,5
ObjectId("5df8c467c17bff0219cfad8f"),5547,F,18,4,10025,5
ObjectId("5df8c467c17bff0219cfad90"),5548,F,18,4,02138,5
ObjectId("5df8c467c17bff0219cfad91"),5549,F,50,9,76034,5
ObjectId("5df8c467c17bff0219cfad92"),5550,M,35,15,48187,5
ObjectId("5df8c467c17bff0219cfad93"),5551,F,35,20,98103,5
ObjectId("5df8c467c17bff0219cfad94"),5552,M,50,7,23233,5
ObjectId("5df8c467c17bff0219cfad95"),5553,M,35,3,29425,5
ObjectId("5df8c467c17bff0219cfad96"),5554,M,25,1,92116,5
ObjectId("5df8c467c17bff0219cfad97"),5555,M,1,10,37830,5
ObjectId("5df8c467c17bff0219cfad98"),5556,M,45,6,92103,5
ObjectId("5df8c467c17bff0219cfad99"),5557,M,35,14,33701,5
ObjectId("5df8c467c17bff0219cfad9a"),5558,M,1,10,02446,5
ObjectId("5df8c467c17bff0219cfad9b"),5559,M,50,1,77706,5
ObjectId("5df8c467c17bff0219cfad9c"),5560,F,35,17,98036,5
ObjectId("5df8c467c17bff0219cfad9d"),5561,F,25,3,74075,5
ObjectId("5df8c467c17bff0219cfad9e"),5562,F,35,1,54650,5
ObjectId("5df8c467c17bff0219cfad9f"),5563,F,25,7,11753,5
ObjectId("5df8c467c17bff0219cfada0"),5564,M,45,20,02446,5
ObjectId("5df8c467c17bff0219cfada1"),5565,M,18,17,02114,5
ObjectId("5df8c467c17bff0219cfada2"),5566,M,35,7,20901,5
ObjectId("5df8c467c17bff0219cfada3"),5567,M,50,3,78704,5
ObjectId("5df8c467c17bff0219cfada4"),5568,M,18,4,49841,5
ObjectId("5df8c467c17bff0219cfada5"),5569,F,18,1,07666,5
ObjectId("5df8c467c17bff0219cfada6"),5570,M,25,1,07666,5
ObjectId("5df8c467c17bff0219cfada7"),5571,F,25,9,07307,5
ObjectId("5df8c467c17bff0219cfada8"),5572,F,25,4,63119,5
ObjectId("5df8c467c17bff0219cfada9"),5573,F,35,1,14619,5
ObjectId("5df8c467c17bff0219cfadaa"),5574,M,25,0,20878,5
ObjectId("5df8c467c17bff0219cfadab"),5575,M,35,7,19808,5
ObjectId("5df8c467c17bff0219cfadac"),5576,M,25,4,55369,5
ObjectId("5df8c467c17bff0219cfadad"),5577,M,50,1,12970,5
ObjectId("5df8c467c17bff0219cfadae"),5578,F,18,1,02109,5
ObjectId("5df8c467c17bff0219cfadaf"),5579,F,35,7,07039,5
ObjectId("5df8c467c17bff0219cfadb0"),5580,M,45,7,01581,5
ObjectId("5df8c467c17bff0219cfadb1"),5581,M,25,0,10016,5
ObjectId("5df8c467c17bff0219cfadb2"),5582,M,45,1,50011,5
ObjectId("5df8c467c17bff0219cfadb3"),5583,M,56,15,37830,5
ObjectId("5df8c467c17bff0219cfadb4"),5584,F,50,0,10016,5
ObjectId("5df8c467c17bff0219cfadb5"),5585,M,25,4,10016,5
ObjectId("5df8c467c17bff0219cfadb6"),5586,M,35,20,94107,5
ObjectId("5df8c467c17bff0219cfadb7"),5587,M,25,17,22041,5
ObjectId("5df8c467c17bff0219cfadb8"),5588,F,25,20,60640,5
ObjectId("5df8c467c17bff0219cfadb9"),5589,F,25,0,04101,5
ObjectId("5df8c467c17bff0219cfadba"),5590,F,45,12,94117,5
ObjectId("5df8c467c17bff0219cfadbb"),5591,M,18,0,10009,5
ObjectId("5df8c467c17bff0219cfadbc"),5592,M,25,1,53706,5
ObjectId("5df8c467c17bff0219cfadbd"),5593,M,50,16,90210,5
ObjectId("5df8c467c17bff0219cfadbe"),5594,F,45,0,55419,5
ObjectId("5df8c467c17bff0219cfadbf"),5595,M,25,20,90027,5
ObjectId("5df8c467c17bff0219cfadc0"),5596,M,35,12,22201,5
ObjectId("5df8c467c17bff0219cfadc1"),5597,F,18,4,95008,5
ObjectId("5df8c467c17bff0219cfadc2"),5598,M,18,4,27607,5
ObjectId("5df8c467c17bff0219cfadc3"),5599,M,35,7,90020,5
ObjectId("5df8c467c17bff0219cfadc5"),5601,M,35,1,98225,5
ObjectId("5df8c467c17bff0219cfadc6"),5602,M,35,0,97212,5
ObjectId("5df8c467c17bff0219cfadc7"),5603,M,50,7,02461,5
ObjectId("5df8c467c17bff0219cfadc8"),5604,M,35,15,63117,5
ObjectId("5df8c467c17bff0219cfadc9"),5605,F,18,2,95008,5
ObjectId("5df8c467c17bff0219cfadca"),5606,F,25,14,21046,5
ObjectId("5df8c467c17bff0219cfadcb"),5607,M,18,4,11209,5
ObjectId("5df8c467c17bff0219cfadcc"),5608,M,18,3,78722,5
ObjectId("5df8c467c17bff0219cfadcd"),5609,F,50,1,30602,5
ObjectId("5df8c467c17bff0219cfadce"),5610,F,25,1,54880,5
ObjectId("5df8c467c17bff0219cfadcf"),5611,F,35,7,04015,5
ObjectId("5df8c467c17bff0219cfadd0"),5612,F,25,1,02148,5
ObjectId("5df8c467c17bff0219cfadd1"),5613,F,35,0,98622,5
ObjectId("5df8c467c17bff0219cfadd2"),5614,M,25,0,12833,5
ObjectId("5df8c467c17bff0219cfadd3"),5615,M,35,7,07028,5
ObjectId("5df8c467c17bff0219cfadd4"),5616,M,45,1,08840,5
ObjectId("5df8c467c17bff0219cfadd5"),5617,M,25,14,48336,5
ObjectId("5df8c467c17bff0219cfadd6"),5618,F,18,4,92612,5
ObjectId("5df8c467c17bff0219cfadd7"),5619,F,18,4,22310,5
ObjectId("5df8c467c17bff0219cfadd8"),5620,M,35,14,55330,5
ObjectId("5df8c467c17bff0219cfadd9"),5621,M,25,7,02135,5
ObjectId("5df8c467c17bff0219cfadda"),5622,M,35,15,01775,5
ObjectId("5df8c467c17bff0219cfaddb"),5623,M,25,11,84109,5
ObjectId("5df8c467c17bff0219cfaddc"),5624,M,25,7,19380,5
ObjectId("5df8c467c17bff0219cfaddd"),5625,M,25,1,01760,5
ObjectId("5df8c467c17bff0219cfadde"),5626,M,56,16,32043,5
ObjectId("5df8c467c17bff0219cfaddf"),5627,M,25,0,07040,5
ObjectId("5df8c467c17bff0219cfade0"),5628,M,18,4,90024,5
ObjectId("5df8c467c17bff0219cfade1"),5629,M,25,14,02465,5
ObjectId("5df8c467c17bff0219cfade2"),5630,M,35,17,06854,5
ObjectId("5df8c467c17bff0219cfade3"),5631,M,35,12,01944,5
ObjectId("5df8c467c17bff0219cfade4"),5632,F,18,4,78628,5
ObjectId("5df8c467c17bff0219cfade5"),5633,M,50,1,98262,5
ObjectId("5df8c467c17bff0219cfade6"),5634,M,25,14,55406,5
ObjectId("5df8c467c17bff0219cfade7"),5635,F,35,9,06854,5
ObjectId("5df8c467c17bff0219cfade8"),5636,M,25,7,98102,5
ObjectId("5df8c467c17bff0219cfade9"),5637,M,1,10,11102,5
ObjectId("5df8c467c17bff0219cfadea"),5638,M,18,1,32601,5
ObjectId("5df8c467c17bff0219cfadeb"),5639,F,18,4,62025,5
ObjectId("5df8c467c17bff0219cfadec"),5640,M,35,17,78765,5
ObjectId("5df8c467c17bff0219cfaded"),5641,F,25,17,48473,5
ObjectId("5df8c467c17bff0219cfadee"),5642,M,1,10,73013,5
ObjectId("5df8c467c17bff0219cfadef"),5643,F,35,1,84108,5
ObjectId("5df8c467c17bff0219cfadf0"),5644,F,18,4,92833,5
ObjectId("5df8c467c17bff0219cfadf1"),5645,M,25,2,87123,5
ObjectId("5df8c467c17bff0219cfadf2"),5646,M,18,4,96744,5
ObjectId("5df8c467c17bff0219cfadf3"),5647,M,18,1,62522,5
ObjectId("5df8c467c17bff0219cfadf4"),5648,M,25,17,48473,5
ObjectId("5df8c467c17bff0219cfadf5"),5649,F,18,4,90025,5
ObjectId("5df8c467c17bff0219cfadf6"),5650,F,35,12,91104,5
ObjectId("5df8c467c17bff0219cfadf7"),5651,F,25,6,74105,5
ObjectId("5df8c467c17bff0219cfadf8"),5652,M,18,0,47901,5
ObjectId("5df8c467c17bff0219cfadf9"),5653,M,50,1,74105,5
ObjectId("5df8c467c17bff0219cfadfa"),5654,M,25,4,95616,5
ObjectId("5df8c467c17bff0219cfadfb"),5655,F,25,6,77054,5
ObjectId("5df8c467c17bff0219cfadfc"),5656,M,25,15,03755,5
ObjectId("5df8c467c17bff0219cfadfd"),5657,M,50,14,92026,5
ObjectId("5df8c467c17bff0219cfadfe"),5658,M,56,0,32043,5
ObjectId("5df8c467c17bff0219cfadff"),5659,M,25,0,20874,5
ObjectId("5df8c467c17bff0219cfae00"),5660,M,25,2,78722,5
ObjectId("5df8c467c17bff0219cfae01"),5661,F,25,15,03255,5
ObjectId("5df8c467c17bff0219cfae02"),5662,M,1,10,07960,5
ObjectId("5df8c467c17bff0219cfae03"),5663,F,35,20,75093,5
ObjectId("5df8c467c17bff0219cfae04"),5664,M,18,4,48363,5
ObjectId("5df8c467c17bff0219cfae06"),5666,M,18,16,11209,5
ObjectId("5df8c467c17bff0219cfae07"),5667,M,35,7,10009,5
ObjectId("5df8c467c17bff0219cfae08"),5668,F,25,3,41030,5
ObjectId("5df8c467c17bff0219cfae09"),5669,M,56,1,90024,5
ObjectId("5df8c467c17bff0219cfae0a"),5670,M,18,4,48109,5
ObjectId("5df8c467c17bff0219cfae0b"),5671,M,25,1,02146,5
ObjectId("5df8c467c17bff0219cfae0c"),5672,F,25,4,43212,5
ObjectId("5df8c467c17bff0219cfae0d"),5673,F,35,1,55417,5
ObjectId("5df8c467c17bff0219cfae0e"),5674,M,35,7,94306,5
ObjectId("5df8c467c17bff0219cfae0f"),5675,M,35,14,30030,5
ObjectId("5df8c467c17bff0219cfae10"),5676,M,25,20,78746,5
ObjectId("5df8c467c17bff0219cfae11"),5677,M,25,1,13210,5
ObjectId("5df8c467c17bff0219cfae12"),5678,M,35,17,98103,5
ObjectId("5df8c467c17bff0219cfae13"),5679,M,35,2,33020,5
ObjectId("5df8c467c17bff0219cfae14"),5680,M,50,20,94117,5
ObjectId("5df8c467c17bff0219cfae15"),5681,F,25,7,92122,5
ObjectId("5df8c467c17bff0219cfae17"),5683,F,18,9,94538,5
ObjectId("5df8c467c17bff0219cfae18"),5684,M,18,16,94110,5
ObjectId("5df8c467c17bff0219cfae19"),5685,M,25,17,94117,5
ObjectId("5df8c467c17bff0219cfae1a"),5686,M,56,16,60610,5
ObjectId("5df8c467c17bff0219cfae1b"),5687,F,1,0,55403,5
ObjectId("5df8c467c17bff0219cfae1c"),5688,F,18,4,78666,5
ObjectId("5df8c467c17bff0219cfae1d"),5689,M,25,0,84119,5
ObjectId("5df8c467c17bff0219cfae1e"),5690,M,18,4,78666,5
ObjectId("5df8c467c17bff0219cfae1f"),5691,M,35,14,66013,5
ObjectId("5df8c467c17bff0219cfae20"),5692,F,25,7,29615,5
ObjectId("5df8c467c17bff0219cfae21"),5693,F,25,4,90034,5
ObjectId("5df8c467c17bff0219cfae22"),5694,F,25,12,90640,5
ObjectId("5df8c467c17bff0219cfae23"),5695,F,35,3,21221,5
ObjectId("5df8c467c17bff0219cfae24"),5696,F,25,14,97367,5
ObjectId("5df8c467c17bff0219cfae25"),5697,M,25,0,95826,5
ObjectId("5df8c467c17bff0219cfae26"),5698,M,35,14,55418,5
ObjectId("5df8c467c17bff0219cfae27"),5699,M,35,15,94706,5
ObjectId("5df8c467c17bff0219cfae28"),5700,F,18,14,55426,5
ObjectId("5df8c467c17bff0219cfae29"),5701,M,25,7,55311,5
ObjectId("5df8c467c17bff0219cfae2a"),5702,M,18,0,90034,5
ObjectId("5df8c467c17bff0219cfae2b"),5703,M,56,1,14068,5
ObjectId("5df8c467c17bff0219cfae2c"),5704,F,18,4,90024,5
ObjectId("5df8c467c17bff0219cfae2d"),5705,F,18,4,90024,5
ObjectId("5df8c467c17bff0219cfae2e"),5706,M,18,17,08550,5
ObjectId("5df8c467c17bff0219cfae2f"),5707,M,25,12,01060,5
ObjectId("5df8c467c17bff0219cfae30"),5708,M,35,1,90034,5
ObjectId("5df8c467c17bff0219cfae31"),5709,M,18,4,90024,5
ObjectId("5df8c467c17bff0219cfae32"),5710,M,25,15,90034,5
ObjectId("5df8c467c17bff0219cfae33"),5711,M,25,7,47714,5
ObjectId("5df8c467c17bff0219cfae34"),5712,M,35,1,90024,5
ObjectId("5df8c467c17bff0219cfae35"),5713,F,50,7,91362,5
ObjectId("5df8c467c17bff0219cfae36"),5714,M,35,2,96753,5
ObjectId("5df8c467c17bff0219cfae37"),5715,M,18,4,90024,5
ObjectId("5df8c467c17bff0219cfae38"),5716,M,1,10,03756,5
ObjectId("5df8c467c17bff0219cfae39"),5717,M,25,0,03766,5
ObjectId("5df8c467c17bff0219cfae3a"),5718,F,35,14,38018,5
ObjectId("5df8c467c17bff0219cfae3b"),5719,M,56,7,21773,5
ObjectId("5df8c467c17bff0219cfae3c"),5720,M,25,0,60610,5
ObjectId("5df8c467c17bff0219cfae3d"),5721,M,45,11,90046,5
ObjectId("5df8c467c17bff0219cfae3e"),5722,M,25,20,48103,5
ObjectId("5df8c467c17bff0219cfae3f"),5723,M,18,12,55057,5
ObjectId("5df8c467c17bff0219cfae40"),5724,M,25,15,94102,5
ObjectId("5df8c467c17bff0219cfae41"),5725,M,18,2,10018,5
ObjectId("5df8c467c17bff0219cfae42"),5726,M,25,1,77845,5
ObjectId("5df8c467c17bff0219cfae43"),5727,M,25,4,92843,5
ObjectId("5df8c467c17bff0219cfae44"),5728,F,35,20,09824,5
